sim,capex_usd,eta,wacc,brl_usd,lcoh_s1_usd_kg,lcoh_s2_usd_kg
76,829.3711227136267,0.6404711825289663,0.1473374853488905,6.0234903140503855,5.2689814967089825,7.612954127780857
77,915.0136797506607,0.6820655524712703,0.13803726874035774,5.268625935665521,12.4729982278132,15.082279257055497
78,835.9821158079693,0.674283136839397,0.10691253307773968,5.2980325088641536,1.732231142643029,4.271072276151491
79,823.7662179282361,0.6433395071827473,0.09384685863632485,6.30199748563313,4.225357447954755,6.55304830741224
80,964.2343057952243,0.6830836506552699,0.11619322643832783,5.267314523984573,2.274071501569844,4.526810674856098
81,743.8598110361863,0.6839310170356564,0.11957050075250679,5.344872877513938,3.007140523720155,5.187336791403448
82,909.8113153358736,0.6771780609042819,0.11850984706937655,5.699902039155707,2.647567698692178,5.507309408098405
83,724.7946039158971,0.6831504028856991,0.1314119733718632,5.301022253037245,1.7148341844547208,3.866879078627313
84,866.1895486141754,0.7006349349478326,0.13528408776003817,5.5338854613862285,11.772893600026455,14.118387054253413
85,1058.783306761679,0.6508349158506718,0.11185079724729469,5.349409396331085,4.697638238457798,7.680763776644861
86,1029.2408704163743,0.6659337828280244,0.12319066811461445,5.665454782605691,2.6496168326015384,5.36762243803787
87,877.8359405028482,0.6659402221992627,0.11688645529215841,5.880334618497942,2.455003556983353,4.999606232865232
88,805.4112960456813,0.6838249277769097,0.11361885957867314,5.693044945889134,1.910117136538465,4.632710594109677
89,829.4466732076728,0.684121708368275,0.13649800372257467,6.061713396093279,2.6228178034237715,4.976766683594206
90,903.0943275227256,0.7081267578879927,0.08840958485374811,5.16684965227919,1.905644815355986,4.254370774888502
91,916.9308114861409,0.6764343066883409,0.12573882522448596,5.5795583140361735,2.310388861256637,4.956198157368761
92,875.3872305620811,0.668770681291488,0.16541385715608792,5.584559876517549,6.182821346878965,8.89074856055791
93,912.1115117792579,0.690148424415745,0.12775689763060932,5.727611537712926,4.120846361678265,6.318461684349806
94,823.9354949670284,0.687437080268779,0.11110724883508719,5.401777617265157,3.4853802866812433,6.0421774708419385
95,949.7828922451812,0.7049897580937471,0.15135188841757935,5.176664337552294,13.806107239012757,16.332286762770615
96,899.0774242265543,0.6741662299363432,0.09749021905403246,6.263725593885048,10.104462501658238,12.448202852029757
97,898.2515448290553,0.6984705687740029,0.13344850037790185,5.341038506313765,2.7008091725762173,5.3393109143409205
98,863.7912513928868,0.6765014316386955,0.13562146535232905,6.291607330521246,4.197643632522135,6.58820855651047
99,954.7873320661608,0.6646440107354737,0.1073917475194073,5.25542758600109,4.014937061175679,6.908376112588715
100,911.7377937971436,0.6760997695078261,0.09409842455872768,5.429264590212962,2.117709056579439,5.085592713259587
101,885.376607889838,0.652053535452408,0.10603567943369295,5.257928951757474,2.192376735323127,4.893821092534142
102,773.7105872090957,0.6827500396297219,0.11670928683900607,5.530209735267153,1.6856434771515982,4.233988262071681
103,784.6851514265254,0.6508205823052488,0.11340765316387183,5.395591858059931,1.871520976072512,4.129426603246884
104,847.5435047338001,0.6668486284329935,0.12212860455383794,5.453506834773743,2.135286920183928,5.139162188025052
105,734.8991138512934,0.7169404906250292,0.11964152852876292,5.440408662460445,9.133138189177817,11.545359533475038
106,838.7591524928154,0.6829164714139749,0.09346921967780482,5.421432708630099,3.1845811987252928,5.846387084968839
107,941.6652509655953,0.6423851465387004,0.10751941412718913,6.301411707906635,2.0728008135967895,4.449615814094625
108,810.660980029017,0.6823406184184189,0.13425996860344774,5.45790238055256,4.563087205235133,6.980880079136767
109,943.7353989558411,0.6813048688077679,0.09884937497133314,5.348969123529171,2.067208235935513,4.638271529525564
110,724.76656209487,0.7014703040139408,0.10367389181890307,5.924729952484648,2.679412146384525,4.534654294945649
111,814.3352091876737,0.6902353041759524,0.14503302942799648,5.419908040335885,2.2387308735651925,4.903597515575598
112,809.1310684893288,0.6809870417152811,0.14206603764033043,5.564268294598612,2.065684425635741,4.659492390799168
113,1020.8859046141305,0.6332399365679697,0.14114249866712616,5.1224956842141545,6.811868941415136,9.730651722425014
114,753.3664465182006,0.6765122613338108,0.13103727310619,6.131672213691986,1.9094689002719232,4.2973300753113355
115,807.8974855678256,0.6797130559942568,0.10707581276354002,5.803412858741369,1.8521676875025315,4.057220328889907
116,974.9105833346932,0.690215550975272,0.09440846066528596,5.342554426691296,3.4080561073701734,5.904983944296953
117,861.0405872027202,0.6716618779174329,0.1175077243731306,5.754410417788518,4.774745086815861,7.727089917559186
118,1006.0985992573856,0.6704316954226912,0.1235807359309793,5.712270059299408,2.8994139366152694,5.051842585844488
119,878.0938832088234,0.6592675749887749,0.11298269386052921,5.216226199342871,3.6516790977931692,5.828233564295905
120,802.9774706659174,0.702186728369954,0.10875066448211464,5.719722321716657,4.042796477889595,6.744562038695896
121,923.9292037617673,0.6660830317779267,0.15891742569655368,5.73748620428526,2.638739759564581,5.519183019643398
122,946.4701460053451,0.6909331477637057,0.1326588326758693,5.072034441490676,2.4523371199627633,5.166685848220743
123,860.8703061085886,0.6692627547381287,0.10931186627953263,4.944253938096796,10.381389432324628,13.237311396509321
124,768.9207594693803,0.6907972927999936,0.1336300139474525,5.538495512839138,2.026819535188755,4.56504302440067
125,1014.3299504169788,0.6801010144578785,0.14828080922005535,5.273267575176229,3.145937110062926,6.464493028909474
126,771.8136344329646,0.6941689024385725,0.12269969441639376,5.653771118993237,3.3971999050903205,5.375576989579298
127,942.262098509286,0.6875409157673928,0.13459085533271628,5.464568830487817,2.587252612436278,5.209603414212793
128,856.1712991956568,0.6909822056259803,0.14818694880371158,6.219669437085775,4.164369101394835,6.305885215646145
129,723.8634756150078,0.6486210150000878,0.13587315883960707,5.439891853573411,4.367021075063759,6.830156551360217
130,884.0922611724742,0.6861605740597375,0.1327326296882563,5.4564791145050995,3.8784787842382236,6.131527410295787
131,923.8241798857438,0.6717901673366174,0.13349638984333206,5.193183393531311,4.347795959072223,7.228440529212055
132,838.810813018096,0.665108798828235,0.13194612082930615,5.491536542171467,2.0552259255759915,4.54182772674059
133,891.6532612605181,0.6656569425536508,0.11663770208749412,5.4179802194870295,2.1977257071926086,4.536412132570922
134,862.7239667103138,0.6749548109522424,0.13890819799954265,5.943482435900718,2.1837095569489975,4.758797963430815
135,966.0628900997547,0.7019381650964329,0.11224596880128031,5.6157596172174715,2.007909329680396,4.504700475429614
136,786.2082656003354,0.676571029479572,0.0948531939914231,5.795230250967754,1.6219984276332307,3.7474306901932883
137,891.3300809106931,0.6755831641188442,0.14060946840871658,5.575410842371113,2.4960857636211453,5.2950386320416545
138,932.7785402042948,0.6769884910194718,0.15462641159818352,5.416512134938891,3.125234708134241,5.925763867171117
139,880.4213194855284,0.6857251052070171,0.1371489186343481,5.832556247433574,5.261026016171491,8.095985226826137
140,864.6139615901385,0.6726198833443405,0.13112113295657712,5.367430262683436,11.635650643019746,14.488747397493489
141,877.6504981654676,0.6690999178150896,0.14556903725214598,5.587329720405971,2.325322911239302,4.932354623363881
142,828.766824907356,0.6617695898818886,0.10659136865907481,5.51607388877758,1.9480202344782644,4.487169395043002
143,940.6736458079849,0.6533775862790459,0.12817024696754853,5.474088281691072,2.3434043737926937,4.956948822155085
144,906.3926963524524,0.689653486170556,0.1191685980491495,6.1361205891046335,3.778219999861158,5.8571942831092585
145,967.4143021925755,0.6740137460839052,0.15762314138881178,5.095595829875127,14.621802328132164,16.788638099617987
146,947.3994800623252,0.6766151980458991,0.11010593262164435,5.3129689557679525,2.564503123635957,5.527071317148429
147,833.3190416158326,0.6577956205689984,0.13266535004607152,5.161822065723743,2.0939637929993133,5.411826734620657
148,711.4920674146449,0.6664999588123485,0.10141335611795452,5.295909503842929,1.5397748673464113,4.558919685449344
149,756.1345431857167,0.6966564690610989,0.14234591663176255,5.6328176039133115,10.397248926860327,12.974192721102535
150,971.9889603774761,0.637780575201522,0.11486379383161932,6.0214338248642925,4.429328863656562,7.3748924976377355
151,748.1296602457485,0.6702585319734521,0.11971421937220061,5.052578605751114,2.0614852472378793,5.021429690279288
152,997.2116975534094,0.6692240960721074,0.11855433043859151,5.800547440108508,2.3129036562520353,5.154704772801475
153,877.909854331987,0.6821830824589776,0.10857990560720854,5.451003429215811,1.870632018600014,4.370504789711152
154,825.7482840785343,0.6757140532772153,0.11820608746384947,5.885024274861756,1.9651293319949057,4.145894048365621
155,865.6287105960664,0.6443739769736356,0.10636031504004402,5.229513997031526,10.555144490697634,13.331102109346977
156,897.4087075951284,0.6603185002820813,0.1226556139652831,6.0405088625600385,11.891939251012785,14.686109713541978
157,985.8985093101153,0.6803688859303766,0.13362890160714572,5.356161017778979,2.9777765534557075,5.960550084880877
158,1008.6816791437491,0.6719211805557888,0.14344478493516788,5.499753102944438,15.387205657120964,18.58915673985676
159,980.1972852373938,0.6779686617519398,0.11032228331891357,5.433895807541704,11.48296200861041,14.174708607715614
160,975.3640176554057,0.6719395412852841,0.14085530351688802,5.681797332987861,3.045132438170354,5.066162377517988
161,765.412958462402,0.6834641608204011,0.12423189940760786,5.8573138306494,9.644142134812826,12.004324235306006
162,934.8439592798303,0.6708787875723838,0.1351491149863408,5.538579033015504,2.661599415282921,5.802075966148091
163,866.8338863919979,0.6907064745391823,0.11082231474262119,5.853604250029389,2.119370875412103,4.622528997543242
164,894.9837891973547,0.6920032016175406,0.08902440354975576,5.903898065739236,1.6164751591624495,3.8735128307065767
165,880.1219129118605,0.664715845783773,0.1141702004201302,5.0348526369886715,3.812861011000951,6.721261553180921
166,970.7550601520035,0.6503133520572703,0.13769452843508273,5.610465042483309,2.672299445215433,5.267170794402387
167,752.8988893209321,0.6924124018106779,0.1269300776346143,5.515923826336245,2.1045717719488515,4.728101552842673
168,838.7185109153626,0.6899332287804342,0.08095629557193111,5.26390058178114,2.8880442789682825,5.623304860770039
169,898.6693157880246,0.6541200549421798,0.13041328841068417,5.784123702995511,4.301322816696485,7.107647684384078
170,903.0408762259287,0.6895544833089009,0.11677583062860263,6.005201081669109,3.909549966723195,6.880760393884154
171,844.6299055439453,0.6744416664523524,0.12103891771614599,5.749792023164674,3.900091145344221,6.431095796015352
172,864.3203313079987,0.6615815515137933,0.15231917006677487,6.1215006251385455,5.550917823215539,7.83442404034939
173,860.4506945215949,0.68178802337732,0.1417173268373561,4.899724341564425,4.152155956313529,7.891971347158834
174,770.0827206351231,0.6763770866187101,0.12241179867781421,5.411673445876444,9.868222001820886,12.407903643785916
175,803.2173279478146,0.7037104703080018,0.12434865746359446,5.791020319206627,1.9702655655302053,4.453181623162703
176,842.2866877647948,0.6745980848004651,0.10966206274220433,5.642018857574067,2.270528344870061,4.997553691249978
177,864.8174492629287,0.6817384265237962,0.1333681592188473,5.203122070511604,4.005397368301837,7.08605570183486
178,711.1794731578549,0.6891519576279805,0.09776749344522546,5.770741264695907,1.424066125960085,3.7872740761787402
179,874.1017911587705,0.6813288113135293,0.1290706860302796,5.456753009412806,5.197903884159391,8.188309855053653
180,841.635845675579,0.686517208792146,0.11217148966626529,5.089276131809138,10.251465933106902,12.833365912902911
181,754.1483062422718,0.6503438892661791,0.15105123630979284,5.064181879655189,2.057147906544831,4.838841533083182
182,827.2726269251478,0.6744794501995517,0.12624158837639338,5.910753154762939,1.8994134598132912,4.412167359050118
183,923.6324115243696,0.6701275292473707,0.16581885145181482,5.113128259970922,4.892528328394464,7.0872419181600215
184,838.7509081450206,0.6504855699655535,0.07628579035049314,5.786470113886213,1.9403387794276579,4.850424390908053
185,831.0485733999277,0.6808812679455131,0.1310614655288096,5.519894041927386,3.9072732226782656,6.228686696597916
186,775.8556669636812,0.6584461602417635,0.147840045726892,5.8054949818006945,2.320643565990745,4.4691752322904925
187,873.715005715342,0.674004143938603,0.14628804849538946,5.367903345058754,12.728798076523981,15.552948559791638
188,862.0357155249134,0.6609415792674928,0.11849711666379965,5.356311023441749,2.280505956378822,5.14602848413823
189,868.5623347627908,0.7087568215172441,0.12844026321413937,5.212182360859017,2.062841320860742,4.916203180156641
190,756.7102573456536,0.6646064220330614,0.13789848753888884,5.441515096512392,2.0783129615627534,5.031200711121806
191,894.0008656397561,0.6852150935811234,0.09744991324518808,5.395856061284826,3.359403766352751,5.810210370150295
192,823.441926891401,0.6818030675061777,0.1524679312459809,5.068915611992104,5.452192164777392,8.432833416913576
193,808.9678526959674,0.6774536000338298,0.1061823917542758,6.031683770826055,1.85077818444023,4.40974608665891
194,975.8275610557331,0.6666961763743802,0.15256793246257075,5.416261677703754,5.338122012802694,8.010612674795059
195,767.4415537872486,0.664330520628592,0.11604929548606063,5.302287865837406,3.371798263873787,6.086587813648112
196,864.7125659184046,0.6659716918319816,0.08886768058406393,5.201414964371052,1.873668229495646,4.931259181825437
197,942.0751744354969,0.656855384719632,0.1283803801873209,5.318496443272478,4.631751326460538,7.52282332727991
198,948.34076727943,0.6854160947841806,0.096204769165358,5.904742192507336,3.5281573588424355,5.8296560310007965
199,948.5507105982924,0.656781847654104,0.09185711947570166,5.551899026792007,1.876604845965744,4.698599648258411
200,801.3503059713347,0.679100645219164,0.10627361848701768,5.619415663032153,3.295166633770281,6.154684070697978
201,903.1081507516443,0.6893505347519188,0.09337534092884443,4.979138388069011,3.241584987403951,6.1424955986992975
202,864.499800021455,0.6735559003769686,0.14804144294435687,4.93182074911959,4.420890289970122,7.728619090584913
203,817.1059595307029,0.6924945412085519,0.13199188226562988,5.3778630819830235,3.8783424254457404,6.460933803617426
204,903.4203617129408,0.6768033845015132,0.17258425262600546,5.803712384188861,2.634070737840958,4.664777950240062
205,954.2655661762985,0.683367154595278,0.0937632753529968,5.210465901077389,3.6487133415186452,6.288741404709967
206,845.4609608270268,0.6592245766785045,0.12072220350660257,5.602560010454063,10.49785921726459,12.76086578344273
207,633.3796596105457,0.6793990397120026,0.10413436212332652,5.692033813504938,2.5335371605413806,4.7363306535980785
208,751.5790460995811,0.6515601782210089,0.12556658122440428,5.506276375718095,1.9385350969143118,4.152877604776297
209,861.1500592901584,0.6699437104332294,0.11395060627023743,5.413546954437631,3.5989499412766626,6.269573511439923
210,754.4223440215467,0.6843911463826173,0.10596656179951848,5.677190866426814,3.681089681501609,5.872583603810273
211,771.7020370001306,0.6718655926900196,0.13978738876564262,5.377867631760218,3.742577776011844,6.102471550728521
212,751.2283319427356,0.6738771992109773,0.11796368515940861,5.359842274356197,3.384313417527328,5.994361207146287
213,809.0316663810638,0.6808770600810382,0.12366719839558311,5.525407045248102,2.193775528341038,4.804413714043529
214,911.2088077042999,0.6553792721766237,0.11990076031919923,5.413121017942363,2.2384246704317023,4.978485016679129
215,677.2977257841462,0.6683258135981299,0.07447252982815994,5.61546696777166,1.1714113713040322,3.741853981056206
216,871.8587442408855,0.6640397705429434,0.11240485320039516,5.503708522655057,3.7977718719442963,6.475363940079738
217,848.623823432192,0.6946767585031137,0.07676309076494738,5.639937149889392,7.8754316693441435,10.220611153652714
218,760.6532395534146,0.6759402809533032,0.15444257211369938,5.461305141552926,2.087518432352713,4.743712657125073
219,909.4792285493072,0.6934162838972895,0.12188358883360817,5.533006990672677,2.238470760308464,4.619476642286518
220,867.6821599301054,0.6747262505219922,0.14389063749012887,5.903210184440459,5.282112142424223,7.1464673090858195
221,791.3715609541024,0.6881938888197955,0.1462231777263621,5.154223296290351,2.078988396007002,4.719444365624471
222,785.3962223232443,0.661793070527664,0.11894280091417399,5.295693871220533,2.2911343430596496,5.027723363705777
223,854.2759843672814,0.6790288841829489,0.13015671512579247,5.69148882371489,2.6201716960409502,5.51863812333636
224,787.8221906235094,0.6780255083987482,0.07740973851779917,5.195657251938597,2.733037362364097,5.448247908308386
225,813.7141651344177,0.6700281555341304,0.11670873857982811,5.127834045998852,4.426269107868696,7.523645248533542
226,837.4658714660192,0.6792386992573245,0.15214691152039986,5.677292485491476,12.340861020427111,15.02008826228165
227,934.3598983444894,0.6630090888575785,0.08565008531718481,5.367953983487725,3.5349032838702654,6.367686884239463
228,910.9517069232996,0.6836686577068727,0.0901612770705725,5.678333024225086,2.123785474878077,4.803729181646262
229,910.2584359274186,0.6877825018237775,0.12487928642558488,5.83058568033753,4.021096381019914,6.4273095485292036
230,839.615801201217,0.6566355264556596,0.102989590915814,5.355842965058583,1.9584907647546257,4.8595529454211155
231,906.9408249939875,0.6837582944156297,0.13890387454027187,5.735969801845469,4.50893114618998,6.518372493887517
232,741.260757588932,0.6584053772815749,0.10359312350938608,5.284844360017302,2.9863343361986123,5.1601612850181295
233,799.1893257252127,0.6850762093661594,0.1024994918468751,5.405141799180958,1.6572567019663091,3.9918843990689177
234,808.6106390580665,0.7133729892850238,0.12369102606394074,5.992632985770363,3.352284251251271,6.030724137309417
235,848.5018428460073,0.6650021927808973,0.15124919013724228,5.232297148037545,4.758351687765247,7.7844753349369284
236,891.4954516713212,0.6675936008645932,0.1273915520537497,5.638343431104061,2.0120373702127785,4.278391891774609
237,843.7989485617976,0.6731737873742508,0.13261623369109554,5.222743952701239,4.121268330939226,7.530843104424567
238,750.421307818254,0.674762704346069,0.1375143172480196,5.636850063167453,2.361848705072102,4.984958739284703
239,810.4167351815546,0.6865715848787374,0.12340596724324789,5.839889184145842,3.4499733058477444,5.6920243612193016
240,744.9846217473169,0.632906743357522,0.11794328959551201,5.802764849935938,4.3786355109190165,7.454698101116136
241,847.9363821212023,0.7015837739500462,0.11085807486827456,5.349336381891466,3.54586188645967,6.378093317034983
242,829.4328732209102,0.660010308635248,0.13625914224731298,5.243781475676103,5.045604099329103,7.57540229951174
243,786.9788927007153,0.6611575471540976,0.1513620958943642,5.372176590336412,4.088670851428191,6.790276580563706
244,928.9793074761534,0.7054995794790521,0.09809396769860285,5.479360963989357,9.559985429479298,12.000172325866737
245,855.0243037918653,0.6827390882655615,0.1094189464530741,5.768279403886549,1.9125329087867717,3.9690495040680758
246,808.203915692194,0.6590394864719836,0.11737194187955523,5.283064581595577,4.498263420980468,7.260620539757713
247,926.3125921813136,0.7149477352517974,0.12304631027153248,5.643844617149653,4.818056311956609,7.631551220999576
248,891.3489793570782,0.6684719350707455,0.11564538031023106,5.192712221738251,2.13796615526673,5.018972601694588
249,672.7800673343621,0.659854039429351,0.16114990939423396,5.536238112302622,3.768915396256925,6.272712992729832
250,855.4283189710776,0.6746729199287725,0.14914717116542042,5.7827349774718435,2.4994808877155195,4.892974625138366
251,937.1450360092072,0.663474525790289,0.12189987502712608,5.421857978738622,2.120602096891718,4.8360184330408424
252,968.6945474111194,0.6806980177606362,0.16037932222239726,5.449459518912507,5.419244488413643,7.977288555747809
253,836.4640064807031,0.722896613517673,0.1049641789980963,5.402092721138337,2.0274225999861395,4.818297893879407
254,748.1947780160342,0.671058249165263,0.10585389319343334,5.24698508518902,1.654778231959244,4.187060695145264
255,907.4042660627825,0.6721226781269004,0.1223544243476182,5.824772039088334,11.269879001208144,13.816459651312764
256,732.5746095228837,0.6944663247788951,0.12365613818410673,5.501769205462145,3.4006680644725655,6.034375103552148
257,808.6981321352265,0.6891643446327342,0.1428477028794825,5.5272740275821235,3.9144972017453554,6.471975548405721
258,936.155011219708,0.6964851304682625,0.11489496115795493,5.539817347462212,1.9568006221126744,4.318943020961359
259,810.7002569908483,0.656141830877137,0.11529168756173555,5.615795482216738,1.8919103275708393,4.444553987212685
260,948.7836300504899,0.6732289720951339,0.10784356025811134,5.919098363968333,3.645364029565348,5.925179197048283
261,728.2032093429219,0.6774234452015999,0.15282093259457916,5.604759562820697,2.1215512353557155,4.736697204500463
262,907.2693325464892,0.6938558993503364,0.1448770586517263,5.499093039580836,12.164406771446082,14.892389750500305
263,813.317891056082,0.6794596446852127,0.13007636836880362,5.7903540829093885,10.504053129650877,12.812167426201215
264,774.9751506545819,0.6648338254421273,0.12359163563879196,5.635189029782068,2.279153799722318,5.032898476888214
265,914.444291874988,0.6801926661874912,0.09143938333798471,5.358310884164781,4.023564152383479,6.228871777641057
266,868.970261069881,0.6740483090408379,0.10114869217113868,5.463441728861408,1.7873027734881963,4.51578003031515
267,888.4829348632062,0.6711067998362413,0.13230734968026106,5.249368389386621,12.32773739373689,15.44246840066943
268,1014.9644973371,0.6829804528993868,0.11475652594272318,5.01993853763558,5.102115553681257,7.953582339698009
269,729.5217245793115,0.6866885105147041,0.10272097557158388,5.658493888742049,3.6632674241857375,6.463815288741349
270,891.9369466677389,0.7087933032332963,0.13590143233611568,5.042196672467035,4.977979121609148,7.518581867045609
271,855.2539122334886,0.6924281745391229,0.1247673796546957,5.8225592889347295,1.9123823421647923,4.370240096778578
272,765.9683005066288,0.6733509342694473,0.11062834136179968,5.959651043057391,1.9834107986469516,4.267100067572055
273,855.6575229176194,0.6509705128215425,0.10313506809367616,6.181282815249344,2.012825493759101,4.362796242687998
274,834.4276710263216,0.648750331886718,0.11569003595360261,5.7719692530043005,2.4352963780391668,5.145727901297399
275,833.4854029744032,0.6439821791034601,0.09519879415058831,5.261700213073475,3.453790791124737,6.157470655629091
276,936.9261433672867,0.6768167699750581,0.13550890941526184,4.814692997393114,5.4681680750578865,7.9788393191508815
277,811.8658494977692,0.673272406083451,0.10836324336165958,5.784915026921384,3.510050522707679,5.911225472785283
278,857.7658103979545,0.6425667116862331,0.14152292625280025,5.410266444339175,2.3156759295600433,4.920526652395232
279,961.0426041656416,0.664359745680959,0.13537794726448946,5.782447811341258,2.4568650561590157,4.707932583682684
280,813.770421123742,0.6772018951797832,0.13793678631731063,5.44944080562825,11.801986615230902,14.304765450458891
281,799.7312483705322,0.679011104735332,0.16398196361113407,5.468436107650241,2.870686024591237,5.796876111863783
282,888.3943068271956,0.672475376490569,0.14314192770927917,5.882852531571976,2.6170599870686297,4.713401948924493
283,764.4415443485582,0.6751020464758916,0.0985020188538176,5.592973626892562,1.9193307398826776,4.958246427006916
284,764.2205344509504,0.6766283955866479,0.1158376628545492,5.491438746568321,3.345709738454794,5.461542056436891
285,909.8690553569083,0.6720620876986825,0.13236969025573045,5.930741699947449,5.248265480670925,7.606906836892031
286,885.3233877780085,0.6876840227170044,0.10509053015875769,5.246844788372885,2.1134146338419537,4.631637061710014
287,744.2729672849899,0.6819747124461163,0.07687797937250367,5.978802163815153,7.044838538752209,9.464888358783178
288,909.511654041416,0.6487720204014273,0.0867501602392865,5.839763861302497,10.249772403389438,13.202631337031317
289,754.9829146357112,0.6756638907910549,0.12258822516551195,5.598295984789392,1.898888528180203,3.895955324580786
290,744.049868637173,0.6931997461377847,0.10572492287458697,5.86309070859483,2.993588063779799,5.087295647880729
291,941.659247677979,0.6766675824043431,0.1607135663807751,5.538385436573338,5.418336432055013,8.229625868510862
292,817.2710582105074,0.6733558529411126,0.11259977940235744,5.452361181199869,4.287153283692487,7.341745668381307
293,853.4585579650783,0.6742372121813839,0.09093669707491445,4.742863529335221,1.7439015308297734,4.298388625756636
294,734.525011054501,0.6527058445507457,0.07922077445989167,5.584990063631498,1.5261093689470584,3.906793045465736
295,811.281843474313,0.664852423178263,0.14039849159193948,5.692847967795708,2.274753354812187,5.018783731780884
296,837.3892136061407,0.6679186413345432,0.13495820512235068,5.208177092278058,2.420313629884374,5.112158042440454
297,874.3299978840934,0.6696313336442826,0.10691839980371359,5.259374120244478,4.558429733040095,7.65759124686541
298,997.0518454120785,0.6919103736476214,0.09448335826860123,5.5209567191437445,3.6245908482606,5.987420381438599
299,974.8330190461157,0.6984285963714917,0.07804209117382652,5.326441199390578,3.162319434344586,5.743072142817856
300,810.7341714034857,0.674439647381371,0.1205775144629802,5.514394093462596,10.029494233664455,12.98484557565825
301,741.3957720969482,0.6623588611497759,0.10549462044077856,5.6021413747990625,1.6290298679302182,3.645428806304942
302,952.2005396775294,0.6625274708556586,0.13910308233801646,6.1631063103461186,13.533353277777007,15.623501421303086
303,891.6703349502586,0.6763437102188288,0.11697453432692977,5.471527515894196,1.9984616780868474,4.898365768509493
304,773.2579175392526,0.6630836091979698,0.10300160908622708,5.746808802856786,1.7404252975953411,3.9916291296271327
305,996.7797730406231,0.671378783843697,0.14202311524494574,5.407011848844168,5.044471818044338,7.582412746081381
306,802.9962081557526,0.6879359020857414,0.13026170840194584,5.7475287360544,1.9635116709112883,4.6118314815556385
307,863.5437404956273,0.677178580751725,0.12626237659494527,5.991882054400454,4.779657380904077,6.962973435664794
308,726.9800020581013,0.6505116239551186,0.1090312065634602,5.562036158042252,3.17236595235795,5.800904378657552
309,796.3062361931101,0.6800424006941407,0.13256613850942334,5.180197333277433,2.094089552675829,4.789108197450725
310,729.4330101723269,0.6635591283215069,0.1012019379778227,5.778842452579525,2.9339367570668764,5.358323256507996
311,936.2722019726045,0.6791976399149642,0.12515521765720222,5.974371564576641,11.592828970456333,13.771326336706931
312,850.5973211985498,0.6900556428571603,0.09419271030914328,5.33532583561825,1.916677294694181,4.76698842141822
313,910.5341947477983,0.660396807004433,0.13010940318333253,5.848062972249664,4.47565563713676,7.721787026336361
314,866.97257011164,0.6814118388749267,0.11351550362003418,5.24071160807309,1.8417075468281199,4.714888636563845
315,803.0357475833825,0.6752306847205817,0.09934261542825892,5.272465017887594,2.054559361290051,5.16643702070791
316,837.2913071887474,0.6772439621711034,0.12379256246610905,5.787553946034249,2.4577815346580607,5.044993693541833
317,913.8173471625979,0.6729394231740091,0.11793556494135007,5.609608704819888,2.3016014610068414,4.746756479087656
318,905.3560281182238,0.6766633421833166,0.13806961417081362,5.405662569468903,2.8187009222201294,5.340274375280642
319,864.3630204094547,0.6760255594396539,0.1411696908706065,5.590990883070723,4.084027186935176,6.50049439082942
320,668.1089291595549,0.674547425000563,0.14223437135048378,5.616437871018311,2.099159436158583,4.439505345834436
321,811.8894851764517,0.6727832952177379,0.1490493506894149,5.628023429380696,2.146651249588993,4.7494363755270825
322,822.205710769566,0.7065570913819111,0.12730250823966022,5.821282399413058,2.0358626111871083,4.748853918568928
323,900.4664662238089,0.6725337533930793,0.10825004370056514,5.42697667012361,1.9645999835401677,5.176013648340338
324,825.3536143188262,0.6840478114662352,0.11674414187855411,5.542275752618717,3.4378319328568,5.702636567644503
325,872.3783089450884,0.6654763962038638,0.11633643462189543,5.680985400644995,4.7790335502340815,7.574606011815072
326,833.6473091351335,0.6354178724961016,0.07180223665786384,5.506788282600168,1.906003037683526,4.742138064490944
327,955.8907389170896,0.6667363322616773,0.11342930183074536,5.3974095408237375,3.8764386109094646,6.353365199559663
328,900.4645926975115,0.6838772120061207,0.10852796454206198,5.5605568885785965,3.602942220458115,6.5170544877419445
329,921.6780967090812,0.7037850133982791,0.13572625419760892,5.83830330244031,2.8350805652001463,5.3536487828083095
330,900.2664922958004,0.6851544958100931,0.10127422735186455,5.411251365780502,1.7137534644876224,4.114500918664947
331,861.2600975504663,0.6845359430423597,0.11914592410553433,5.784725635135262,1.9018163265640242,4.725478118465215
332,864.0851910918316,0.6510942447697345,0.146976588408783,5.971096231610946,2.454691678775356,5.124164651689647
333,800.3401865899301,0.6660328742027196,0.10011639815196426,5.647980767041067,2.0495956930180332,5.018988761357795
334,851.6036658328529,0.6806659149348245,0.1303508755162454,5.484576030966915,5.034981019466718,7.826433836184813
335,924.0500887441826,0.6738607346453622,0.1230351598449748,5.279457129510993,5.095461767047636,8.359357527208937
336,723.3206163003329,0.6642102001480568,0.14504425819519634,5.726396248872403,4.4874367027319595,7.0311705513115985
337,1014.0737405912514,0.6465829039674456,0.11833932793014453,5.469775250934141,4.505459927817723,6.869861516019061
338,872.6214435965197,0.6853195042817406,0.131964987492599,5.301493538129921,3.727879356579089,6.291824872309083
339,730.1406736087189,0.6819325899912292,0.09273651990814379,5.586911850283119,1.643220784838949,4.156457365640466
340,788.3176317058853,0.6947543825503006,0.1516645105938501,5.8449952877714155,4.811939972128109,7.0678675838331815
341,777.8883722758346,0.6874627848641905,0.14350566215648097,5.59964678492261,4.908996860066824,7.212213278001754
